title,summary,contents
France fines Google and Facebook over cookies,French regulators have fined Google and Facebook for violating EU privacy rules.,France fines Google and Facebook over cookies Published 7 January Share IMAGE SOURCE GETTY IMAGES French regulators have hit Google and Facebook with fines totalling 210m euros (£175m) over use of cookies. Data privacy watchdog the CNIL said both sites were making it difficult for internet users to refuse the online trackers. Consent for the use of cookies is key to the EUs data-privacy regulation and a major priority for the CNIL. The social-media firms have three months to comply or face penalties of 100000 euros for each day of delay. IMAGE SOURCE GETTY IMAGES Cookies are little packets of data that allows web browsers to store information and provide for example targeted ads. When you accept cookies it\s done in just one click said Karin Kiefer the CNIL\s head of data protection and sanctions. Rejecting cookies should be as easy as accepting them. In its statement the Commission Nationale Informatique & Libertés said it had found that while the tech giants provided a virtual button to allow the immediate acceptance of cookies there was no equivalent to refuse them as easily. Google which was fined 150m euros said: People trust us to respect their right to privacy and keep them safe. We understand our responsibility to protect that trust and are committing to further changes and active work with the CNIL in the] light of this decision. Facebook now owned by Meta said it was reviewing the decision to fine it 60m euros. Our cookie consent controls provide people with greater control over their data including a new settings menu on Facebook and Instagram where people can revisit and manage their decisions at any time and we continue to develop and improve these controls it said. Previous fines Cookies are highly valuable for Google and Facebook as ways to personalise advertising which is their primary source of revenue. But privacy advocates have campaigned against it. Since the EU passed a law on personal data in 2018 internet companies face stricter rules that oblige them to seek the direct consent of users before installing cookies on their computers. This is not the first time Google owned by Alphabet has been slapped with heavy fines for falling foul of European law. It was also the target of the CNILs previous record fine of 100m euros in 2020. At the time it was the largest ever issued by the French data privacy watchdog over ad-tracking cookies. US retail giant Amazon was also fined 35m euros for breaking the rules. Ms Kiefer said the issues had been resolved since then. In 2020 the CNIL strengthened consent rights over ad trackers saying websites operating in France should keep a register of internet users refusal to accept cookies for at least six months. It also said internet users should be able to easily reconsider any initial agreement concerning cookies via a web link or an icon that should be visible on all the website pages.]
Geraint Thomas: Former Tour de France winner remains with Ineos Grenadiers on two-year deal,Former Tour de France winner Geraint Thomas signs a new two-year contract to remain with Ineos Grenadiers.,]
Dakar Rally: France opens terrorism probe into Saudi Arabia blast,The explosion in Saudi Arabia last week badly wounded French rally driver Philippe Boutron.,Dakar Rally: France opens terrorism probe into Saudi Arabia blast Published 6 January Share IMAGE SOURCE REUTERS Image caption The explosion happened two days before the start of the 2022 Dakar Rally in Saudi Arabia French prosecutors have opened a terrorism investigation into a blast in Saudi Arabia that badly wounded a French driver in the Dakar Rally. The explosion damaged a support vehicle for the Sodicars Racing team as it left a hotel in Jeddah last Thursday. The driver Philippe Boutron suffered serious leg injuries. He was later repatriated to France and was placed in a medically-induced coma. Saudi authorities have not commented on the French prosecutors decision. Saudi police said on Saturday that a preliminary investigation into the explosion had found there was no criminal suspicion but rally organiser ASO told reporters that officers had not yet ruled out a malicious act. Sainz wins Dakar Rally as Alonso is 13th The Dakar Rally which started in 1978 as a race from Paris to the Senegalese capital has been held in Saudi Arabia since 2020 for safety reasons. On Thursday two days before the start of the event\s first stage a support vehicle belonging to Sodicars was brought to a sudden halt by a sudden explosion outside the Donatello Hotel near Jeddah\s international airport according to ASO. A Sodicars team member told French sports newspaper LEquipe that the blast ripped through the floor of the vehicle which then caught fire. Mr Boutron was injured but the other five French citizens travelling in the car with him were unharmed. Mr Boutron who works in marketing and is also president of French Ligue 2 football team Orléans underwent surgery in Saudi Arabia before being flown to France for further treatment at the Percy military hospital in Clamart near Paris. Sodicars said in a statement on Tuesday that the 61-year-old driver\s legs were bashed up and that doctors had placed him in a medically-induced coma in order to alleviate his suffering. Mr Boutron had now emerged from the coma his son Benoît told Radio Monte Carlo on Thursday morning. He is indeed seriously injured on both legs we will know more in 10 days but we must remain cautious at this stage he told the station. French anti-terrorism prosecutors meanwhile announced they had opened a preliminary investigation into multiple attempted killings in connection with a terrorist group without providing further details. The French foreign ministry also updated its travel advice for Saudi Arabia warning its citizens to exercise maximum vigilance in the wake of the blast. An investigation by Saudi authorities is under way to determine the cause of this explosion. The possibility of a criminal act has not been ruled out it said. In November 2020 several people were wounded when a bomb exploded at a Remembrance Day ceremony organised by the French consulate in Jeddah. You may also be interested in: Media caption A tank training ground was used to test a Dakar Rally car Related Topics France Saudi Arabia]
Special Forces - Ultimate Hell Week: Series 2: GIGN - France,The remaining recruits face two former members of GIGN - France's elite police unit.,Unknown
Art of France: Series 1: Plus Ça Change,French art's development up to the arrival of classicism and the Age of Enlightenment.,Unknown
Art of France: Series 1,Andrew Graham Dixon takes viewers on a stunning visual journey through French art history.,Unknown
Ryanair plane from Manchester diverted to France over smoke smell,"A Ryanair plane makes an emergency landing after an ""unidentified smoke smell in the cabin"".",Ryanair plane from Manchester diverted to France over smoke smell Published 4 January Share IMAGE SOURCE REUTERS Image caption Ryanair said the diversion was a precaution A Ryanair flight from Manchester had to make an emergency landing in France after smoke was smelt on board the airline has said. The FR4052 flight took off at 18:30 GMT on Monday destined for Faro in Portugal but then had to be diverted. Ryanair said the plane landed in Brest France after a minor technical issue which caused an unidentified smoke smell in the cabin. Passengers waited three hours before another plane took them to the Algarve. A Ryanair spokesperson said: Passengers disembarked the aircraft as normal and were taken to a secure area in Brest airport where they were provided with refreshments. An aircraft from London Stansted was arranged to carry the passengers on the remainder of their journey to Faro following a delay of under three hours. Following an inspection of the aircraft by our engineers the aircraft was released back to service. The airline insisted the diversion was a precaution. Why not follow BBC North West on Facebook Twitter and Instagram? You can also send story ideas to northwest.newsonline@bbc.co.uk]
France travel ban: Time-lapse shows long Eurostar queue at St Pancras,"Travellers in St Pancras station, London, line up to get to France before it closes its borders to the UK.",]
France travel ban: UK tourists need essential reason for entry,France imposed a travel ban on travellers from the UK from Friday due to high Covid infection rates.,France travel ban: UK tourists need essential reason for entry Published 18 December 2021 Share Related Topics Coronavirus pandemic IMAGE SOURCE GETTY IMAGES New rules have come into force for people entering France from the UK as the French government tries to slow the spread of the Omicron variant. Travellers need an essential reason for their trip unless they are French nationals residents or hauliers. French Prime Minister Jean Castex has warned that Omicron is spreading at lightning speed in Europe. He said it will likely become dominant in France by the start of next year. The travel ban will mean only those with compelling reasons will be able to travel between the UK and France and tourist or business trips will not be permitted. The move has had a knock-on effect on freight traffic with long queues of lorries and lengthy tailbacks on the M20 motorway in Kent heading to Dover and at the entrance to the Channel Tunnel on Saturday. IMAGE SOURCE PA MEDIA Image caption Freight lorries queuing at the port of Dover in Kent Lorry drivers are still allowed to travel along with French citizens and legal residents returning home their partners and children and EU citizens travelling home through France. People intending to travel through France to another country are only allowed to make their journey if they stay within the international area of an airport for less than 24 hours. Anyone still permitted to travel will have to show evidence of a negative Covid test taken within 24 hours and must isolate for at least two days on arrival. Across Europe health officials are braced for a wave of infections. The UK has been hard hit - on Friday there were 93045 infections reported in the UK setting a new record for the third day running and there are nearly 15000 confirmed Omicron cases. France to drastically restrict travel from UK What are Frances new rules for UK travellers? Covid cases hit record as booster drive continues Chancellor to hold Omicron crisis talks with firms Ahead of the travel ban many people on Friday tried to make their way to France from the UK. Ports reported long queues to board ferries and Eurostar advised ticketless customers to avoid St Pancras station in London. Ferry company DFDS reported services to be busy ahead of the ban Eurotunnel also reported a large amount of traffic on Friday and there were long queues at St Pancras station as people waited for Eurostar trains. While some rushed to beat the deadline several people messaged Eurostar on social media to demand refunds on tickets they could no longer use. The company has offered a voucher or the opportunity to rebook tickets without a further fee. IMAGE SOURCE REUTERS Image caption Passengers queuing to board Eurostar trains at St Pancras on Friday afternoon The office of French Prime Minister Jean Castex said the UK was facing a landslide of Omicron cases and the extremely rapid spread of the variant had prompted the travel restrictions. Travel firms have described the French restrictions as a hammer blow to their industry. Chancellor Rishi Sunak cut short a business trip to California on Thursday to meet business leaders for crisis talks. Mr Sunak said the government would do whatever it takes to support jobs. DISABILITY AWARE: Hayley faces up to her own ignorance about disability MY FAMILY AND AUTISM: A raw and intimate documentary following Paddy and Christine McGuinness]
Covid: France to drastically restrict travel from UK,"Non-residents will need compelling reasons to travel, as France tries to slow the spread of Omicron.",Covid: France to drastically restrict travel from UK Published 16 December 2021 Share Related Topics Coronavirus pandemic IMAGE SOURCE REUTERS Image caption France is seeing a rise in cases but has fewer confirmed Omicron cases than the UK France is tightening Covid restrictions for travellers arriving from the UK as the government in Paris tries to slow the spread of the Omicron variant. From Saturday most travellers who are not French residents or citizens must give a compelling reason. Some lorry drivers and students will be able to travel but Brits visiting relatives are not currently listed. All arrivals will have to provide a negative Covid test less than 24 hours old and isolate for at least two days. Confirmed Omicron cases are currently much higher in the UK than in France. French citizens their partners and children legal residents and EU citizens travelling home through France wont need an essential reason to travel - but must still abide by all other rules. The UK recorded 78610 new Covid cases on Wednesday the highest daily number reported since the start of the pandemic. Slightly more than 10000 have been confirmed as Omicron but it is thought that about twice that number are cases of the new variant. France reported 65713 new Covid cases over a similar period but has only 240 confirmed cases of Omicron. Follow live updates What are Frances new rules for UK travellers? New UK cases record as Whitty warns worse to come What can South Africa teach us about Omicron? A statement from French Prime Minister Jean Castex\s office (in French) said the UK was in its own words about to face a landslide linked to Omicron in the coming days. As the Omicron variant spreads extremely quickly in the United Kingdom the French government has decided to re-implement compelling reasons for travels from and to the United Kingdom and to reinforce mandatory tests at departures and arrivals it said. However UK Transport Minister Grant Shapps confirmed lorry drivers would be exempt from the new restrictions following fears over the impact on supply chains. Downing Street has signalled there are no plans to ban French travellers from the UK. A spokesman for Prime Minister Boris Johnson said that rising cases of Omicron globally mean that tighter border measures wouldn\t be effective or proportionate in slowing the import of the new variant. France and UK feel further apart than ever A lot of people will be urgently consulting the French governments list of what constitutes a compelling reason for coming to France. And a lot of people are going to be disappointed. If you have booked a skiing holiday for example you will not be able to come. Thats clear - all holidaying is out. If you are a UK citizen wishing to spend Christmas with your retired parents who live in France it doesnt look good either. The list appears to state that the only Britons allowed in are those with registered homes in France plus transport workers and some students. Without question the end-of-year plans of many families will be badly affected and travel companies are predicting a wave of cancellations. In fact Alpine resorts say that a lot of British skiers have already cancelled because they foresaw there would be difficulties. With travel to the UK from France already hit by tough restrictions decreed from London (self-isolation till results of compulsory PCR test) the two countries feel more apart than ever. From midnight on Saturday local time (23:00 GMT on Friday) anyone coming from the UK will be required to have tested negative by PCR or antigen test less than 24 hours before their arrival in France. They will be asked to register prior to their trip on a digital platform and provide an address for their stay in France. Once in France they will be expected to self-isolate for a week unless they have a second negative test in which case they can end their quarantine after 48 hours. These restrictions had previously only applied to arrivals who are not fully vaccinated. France has also advised people intending to travel to the UK to postpone their trips. Image caption Hamza right with his mother two younger brothers and younger sister has been forced to cancel a trip to Disneyland Paris Frances list of compelling reasons for entry does not include tourism family visits or non-urgent work. Hamza Taouzzale is among those whove been forced to cancel a trip - a family holiday to Disneyland Paris. We only told the kids yesterday and they were so excited. They\ve never been to Disneyland before he told the BBC. We were planning to go from the 21st to the 26th to spend a couple of days at Disney and some in Paris. We were all packed and ready to leave too. Just heard the news this morning and are devastated. Would have been the first family trip in five years. Brittany Ferries said the new rules could be a hammer blow to our Christmas season. In the context of an Omicron variant that is passing through the French population as it is in the UK further border controls seem as unnecessary as they are unwelcome it said in a statement. Have you needed to cancel your plans? How have your plans changed due to the Omicron coronavirus variant? Email haveyoursay@bbc.co.uk. Please include a contact number if you are willing to speak to a BBC journalist. You can also contact us in the following ways: WhatsApp: +44 7756 165803 Tweet: @BBC_HaveYourSay Please read our terms & conditions and privacy policy Or use this form to get in touch: If you are reading this page and cant see the form you will need to visit the mobile version of the BBC website to submit your comment or send it via email to HaveYourSay@bbc.co.uk. Please include your name age and location with any comment you send in. How many Covid cases are there in the UK? How do I book my vaccine booster? What are the new Covid rules across the UK? UK alert level raised to four - what does that mean? What are the new working from home rules? WILL FUTURE WARS BE FOUGHT ENTIRELY BY MACHINES? Stuart Russell discusses the role of AI in conflicts THE WEDDING DETECTIVES: Just two photos lead to a story of infidelity and murder]
World Business Report: France debates new Covid vaccination rules,French lawmakers are debating making proof of vaccination required to enter public venues,Unknown
France's Bogdanoff TV twins die of Covid six days apart,Grichka and Igor Bogdanoff had hosted a TV science and science-fiction show in the 1980s.,Frances Bogdanoff TV twins die of Covid six days apart Published 4 January Share Related Topics Coronavirus pandemic IMAGE SOURCE GETTY IMAGES Image caption Grichka and Igor Bogdanoff had tried in recent years to relaunch their media careers Grichka and Igor Bogdanoff became Frances most famous twins hosting a TV science and science-fiction show in the 1980s on a spaceship set. They died of coronavirus within days of each other in hospital Grichka on 28 December and his brother on Monday. Aged 72 the brothers had not been vaccinated against Covid-19. Their friends said they were convinced their healthy lifestyle would protect them and they were admitted to hospital in mid-December. Although their families did not specify the cause of their deaths their lawyer Edouard de Lamaze confirmed they had both contracted the virus. Family friend Pierre-Jean Chalençon said they had left it too late to seek hospital treatment deciding it was similar to flu. People have said they were anti-vaxxers but they absolutely weren\t he told BFMTV. Several friends told them to get themselves vaccinated but they felt because of their lifestyle and their lack of] comorbidity they weren\t at risk of Covid. The Bogdanoff brothers were a pair of eccentrics descended from Austrian nobility. Feted for their initial Saturday afternoon TV programme Temps X which ran from 1979 they were synonymous for years with popular science and were part of public life for the rest of their lives. Their programme on TF1 was for years seen in some ways as highlighting cutting-edge technology according to Le Monde which described them as icons from a kitsch period of culture. Temps X showcased other TV shows such as Doctor Who The Prisoner and Star Trek with guests including electronic music pioneer Jean-Michel Jarre. IMAGE SOURCE GETTY IMAGES Image caption The twins presented their hit TV series from 1979-1987 However when the TV channel went private in 1987 they were dropped. During the 1990s their facial features changed dramatically leaving them with odd-looking chins lips and cheek-bones. We are proud of having faces like extra-terrestrials they once said. Grichka Bogdanoff was adamant that they had never had what people call cosmetic surgery insisting that he and his brother were experimental by nature and had tried out very advanced technology. That was contradicted by their friend former education minister Luc Ferry who said they had both had Botox injections. The brothers later tried their hands at academic work writing doctoral theses in mathematics and theoretical physics which were both panned by their peers. Ridiculed by sections of French media they won a 2014 court case for defamation before losing a lawsuit against the French National Centre for Scientific Research. Asked why they had chosen not to have the Covid vaccines if they were not themselves anti-vaxxers Luc Ferry said on Monday: Like Igor Grichka wasn\t antivax he was just antivax for himself. They were both athletic with not an inch of fat and they thought the vaccine was more dangerous than the virus. Before they were admitted to hospital the twins had been working on a pilot project to resurrect their old TV show again set on a spaceship and planned for broadcast on another channel in the near future. In a statement on Monday Igor Bogdanoff\s family said he had gone towards the light surrounded by his children and family. Media caption Experts answer your questions about the Omicron variant]
Witness History: When France said 'Non' to Britain joining the EEC,"In 1963, France stopped Britain from joining the European Economic Community, now the EU",Unknown
Witness History: Tragedy on the Tour de France,"Tom Simpson, the legendary British cyclist who died on the Tour de France.",Unknown
Witness History: Witness: the Algerians who fought for France,The fate of the Algerians who fought for France during the war of independence.,Unknown
"HARDtalk: Clement Beaune - Minister for Europe, France","Stephen Sackur speaks to France's Europe Minister, Clement Beaune.",Unknown
Six Nations 2022: France v Ireland,Live rugby union commentary of France v Ireland in the Six Nations Championship.,Unknown
France shuts mosque in Beauvais for sermons 'defending jihad',An imam in the northern town of Beauvais was accused of inciting hatred and violence in his preaching.,France shuts mosque in Beauvais for sermons defending jihad Published 28 December 2021 Share Related Topics Samuel Paty murder IMAGE SOURCE AFP Image caption The Great Mosque in Beauvais had been under investigation for alleged extremist preaching A mosque in the northern French region of Oise has been closed because of an imam\s radical sermons said to have defended jihad. The mosque in the town of Beauvais will remain shut for six months local authorities say. Oise\s prefect said sermons there called jihadist fighters heroes and incited hatred and violence. France has been carrying out checks on Islamic places of worship suspected of having links to extremism. Two weeks ago Interior Minister Gérald Darmanin said he was starting a process to close the Great Mosque of Beauvais 100km (62 miles) north of Paris because the imam was targeting Christians homosexuals and Jews in his sermons. Authorities gave the mosque 10 days to respond. The mosques imam was a recent convert to Islam Agence France-Presse quoted local newspaper Courrier Picard as saying. A lawyer for the association managing the mosque told the newspaper his remarks had been taken out of context. The lawyer said that the imam who was speaking on a voluntary basis had been suspended from his duties. But the interior ministry said the man who was presented as an occasional speaker but who in reality acts as a regular imam had defended a rigorous practice of Islam and its superiority to the laws of the Republic. Muslims under pressure to sign French values charter Beheading of teacher deepens divisions in France Last year Mr Darmanin announced a crackdown on mosques with extremist links saying some could be closed if found to be encouraging separatism. It was a response to the beheading of teacher Samuel Paty and the fatal stabbing of three people in a cathedral in Nice in October 2020 blamed on Islamist extremists. Frances interior ministry said it had investigated around 100 mosques and prayer halls over such extremism in recent months out of a total of more than 2620 in France. Media caption October 2020: French President Emmanuel Macron says France will never give in]
Covid: France tightens restrictions amid Omicron surge,Germany and Greece also toughen measures in a bid to tackle infections amid fears about Omicron.,Covid: France tightens restrictions amid Omicron surge Published 28 December 2021 Share IMAGE SOURCE GETTY IMAGES France has announced tighter Covid restrictions amid concerns over the Omicron variant. From 3 January remote working will become compulsory for those who can and public gatherings will be limited to 2000 people for indoor events. The news comes as France recorded more than 100000 new infections on Saturday - the highest number reported in the country since the pandemic began. But Frances prime minister did not bring in a New Years Eve curfew. Countries across Europe are tightening restrictions as infections rise and the new Omicron variant spreads through the continent. Studies suggest the strain is milder than Delta with a 30% to 70% lower chance of infected people ending up in hospital. But there are fears the sheer number of cases could overwhelm hospitals. A film without an ending French Prime Minister Jean Castex told reporters the pandemic felt like a film without an ending as he unveiled the new measures at a news conference following a crisis cabinet meeting. Health Minister Olivier Véran said coronavirus infections were doubling every two days warning of a mega wave of new cases. The new rules also include limits on outdoor public gatherings - which will be restricted to 5000 people - and a ban on eating and drinking on long distance transport. Nightclubs will remain closed until further notice and cafés and bars will be able to provide table service only. Employees who work from home will have to do so at least three days a week. Mask-wearing will become compulsory in city centres. The government is also shortening the length of time between booster shots from four months after the last vaccination to three months. Frances planned vaccine pass - which will require proof of vaccination not just a negative test to enter public spaces - will come into effect from 15 January if parliament approves a draft bill. But Mr Castex did not introduce a full lockdown or New Years Eve curfew. Schools will also reopen as planned on 3 January. According to the countrys coronavirus dashboard France currently has an average of more than 70000 new daily infections. On Monday more than 1600 new hospitalisations were recorded bringing the total number of people in hospital as a result of Covid-19 to 17000 according to data from Frances public health authority. Omicron: Good news bad news and what it all means Covid map: Where are cases the highest? Elsewhere in Europe additional restrictions were announced in Germany and Greece as governments seek to stem the tide of positive cases. Gatherings in Germany have been restricted and gyms swimming pools nightclubs and cinemas will be closed to the public in several states. Private gatherings of vaccinated people will also be limited to a maximum of 10. Local media report that at least 10 police officers were injured and around 100 protesters were arrested in the German town of Bautzen on Monday as people took to the streets to protest against new measures. From 3 January the Greek government will require bars and restaurants to close by midnight and tables will be limited to six customers. Venues will not be allowed to cater for standing customers and if they do not comply music will be banned in those establishments the Reuters news agency reported. Denmark - a country of 5.8 million people - currently has the worlds highest infection rate with 1612 cases per 100000 people. Seven deaths were recorded in the last 24 hours. It has closed cultural attractions and limited opening hours in bars and restaurants in a bid to stem new infections. And before Christmas Iceland cut the number of people allowed at gatherings amid soaring case numbers. Until mid-December the island nation had never reported more than 200 daily cases but in the past 24 hours it has registered a record 672 infections. Restrictions on opening hours come into force on bars and restaurants in Finland on Tuesday with bars closing at 18:00 and restaurants allowed to serve food until 20:00 as long as customers have a Covid passport. Some fast food chains have said they will also close at 18:00. In contrast in the UK the Health Secretary Sajid Javid has said no further Covid restrictions will be implemented in England before the new year. But he said people should remain cautious and celebrate outside on New Year\s Eve if possible. Both England and Scotland reported record cases over Christmas. Media caption Experts answer your questions about the Omicron variant]
Covid: English pubs welcome no curbs and France tightens measures,Five things you need to know about the coronavirus pandemic this Tuesday morning.,Covid: English pubs welcome no curbs and France tightens measures Published 28 December 2021 Share Related Topics Coronavirus pandemic Here are five things you need to know about the coronavirus pandemic this Tuesday morning. 1. No new curbs welcomed by hospitality industry The hospitality sector has welcomed the decision not to impose further Covid restrictions in England. It described the decision as a lifeline for pubs bars and clubs which have been looking to New Year\s Eve trade to recoup pre-Christmas losses. On Monday Health Secretary Sajid Javid announced that the government would re-evaluate the situation in January. But he said people should remain cautious and celebrate outside on New Year\s Eve if possible. IMAGE SOURCE GETTY IMAGES 2. France tightens Covid restrictions France has announced tighter Covid restrictions amid concerns over the Omicron variant. From 3 January remote working will become compulsory for those who can and public gatherings will be limited to 2000 people for indoor events. France recorded more than 100000 new infections on Saturday - the highest number reported in the country since the pandemic began. But Frances prime minister Jean Castex did not bring in a New Years Eve curfew. IMAGE SOURCE GETTY IMAGES 3. Hundreds given false results after Sydney lab error Hundreds of people were told they did not have Covid when they had tested positive after a data processing error at a lab in Sydney Australia. The SydPath lab apologised in a statement on Tuesday and said the mistake which affected 886 people in total had happened as workers faced an unprecedented volume of tests. The Australian state of New South Wales is seeing rising infection numbers following the arrival of the Omicron variant. Some of those affected have expressed concern that they may have unknowingly infected their loved ones over Christmas. IMAGE SOURCE GETTY IMAGES Image caption Covid-19 testing clinics in Sydney like this SydPath drive-through facility in Bondi Beach have seen high demand 4. US halves self-isolation time for asymptomatic cases The United States has halved the recommended isolation time for people with asymptomatic Covid infections from 10 to five days. The Centers for Disease Control (CDC) said that this must be followed by five days of wearing a mask around others. While the new recommendations are not mandatory they are closely followed by many businesses and policymakers across the US. The CDC said the change is motivated by science demonstrating that most transmission happens early in the course of illness. IMAGE SOURCE GETTY IMAGES Image caption More than 200000 daily cases of Omicron have been recorded in the US over the past two days 5. Medic hopes vaccine uptake will mean Wales avoids more lockdowns More than one and a half million people have now had a booster in Wales and a senior doctor says he hopes this means there won\t be a return to lockdowns. British Medical Association chairman in Wales Dr David Bailey said after the big push to get people jabbed before Christmas he would expect to see reduced Omicron transmission in the very early part of the new year. New rules including limits on social gatherings came into force on Sunday in Wales. IMAGE SOURCE GETTY IMAGES Image caption Stay-at-home rules were in place with a ban on people travelling over the border Get a longer daily news briefing from the BBC in your inbox each weekday morning by signing up here. And theres more... With different rules in place in the four nations of the UK here is a reminder of what the restrictions are. You can find more information advice and guides on our coronavirus page. IMAGE SOURCE BBC What questions do you have about coronavirus? In some cases your question will be published displaying your name age and location as you provide it unless you state otherwise. Your contact details will never be published. Please ensure you have read our terms & conditions and privacy policy. Use this form to ask your question: 0/140 Your contact info Well be in touch if we look into your question. I accept the Terms of Service Submit The BBC retains the right to select from these contributions based on editorial requirements and subject to online terms and conditions and BBC editorial guidelines. For more information about how the BBC handles your personal data see here. Made with Hearken | Terms of Service | Privacy Policy If you are reading this page and cant see the form you will need to visit the mobile version of the BBC website to submit your question or send them via email to YourQuestions@bbc.co.uk. Please include your name age and location with any question you send in. FESTIVE FAVOURITES: Listen to these beautiful carols for a joyous start to the holidays CHRISTMAS HAS ARRIVED AT THE REPAIR SHOP: Four beloved festive treasures are repaired Related Topics Coronavirus pandemic]
lastUpdated: ,2022-04-04 13:17:15.815686,with userQuery: france
