title,summary,contents


"HARDtalk: Kadri Simson, EU Commissioner for Energy",Stephen Sackur is in Brussels to speak to the EU commissioner for energy Kadri Simson.,Unknown


Creag nam Buthaidean/Puffin Rock: Series 2: Mossy Eu-comasach,Oona finds herself in great difficulty as she gets tangled up in ocean debris.,Unknown


Facebook fined €17m for breaching EU data privacy laws,Facebook parent company Meta is fined €17m by the Irish Data Protection Commission.,]


World Business Report: EU introduces new Russia sanctions,The European Union has brought in new sanctions on Russia over its invasion of Ukraine.,Unknown


Emotions high as EU leaders face up to Putin's war,"After tumultuous years, the EU seems to have fresh purpose - has Russia prompted a Brussels rebirth?",Emotions high as EU leaders face up to Putins war Katya Adler Europe editor @BBCkatyaadler on Twitter Published 10 March Share Related Topics Russia-Ukraine war IMAGE SOURCE GETTY IMAGES Image caption EU leaders meeting on Thursday in Versailles focused on rethinking defence in Europe and how to move away from Russian energy The opulent Palace of Versailles was designed by the kings of France to impress the outside world yet by the time of the French Revolution it had turned into a glaring symbol of royal failure. Now EU leaders who are here for a two-day summit hope to project an image of unity in the face of Russian aggression in Ukraine. Thats easy when they discuss the big picture. But some details up for debate are clearly divisive amongst member states: such as energy prices impacted by the war EU common defence plans and the enlargement of the bloc to include Ukraine. Yet the bureaucratic often bickering behemoth that is the EU has already been transformed by the Russia-Ukraine crisis. Lets take a step back to get some perspective: Germany is re-booting its military after decades of squeamishness due to the countrys role in World War Two The EU has slapped unprecedented financial sanctions on Russia despite costs to European businesses The EUs Temporary Protection Directive has been used for the first time to help Ukrainian refugees work and live in the bloc- a divisive topic during the 2015 migrant crisis Brussels is buying and supplying weapons for the first time ever to a country at war The Energy Transition - so often put on a backburner by EU countries - promises to be a revolution with new plans to reduce heavy reliance on Russian gas EU outliers Poland and Hungary in Brussels bad books for years are back in the fold as a result of the current crisis Brussels cooperation and co-ordination with Nato and the US are smoother and closer than theyve been in a long time Is this a temporary blip or are we looking at a Brussels rebirth; an EU 2.0? The EU was already aware - certainly after the 2016 Brexit vote if not before - that it needed some serious self-improvement. The bloc was awarded the Nobel Peace Prize back in 2012 for over six decades contributing to the advancement of peace and reconciliation democracy and human rights in Europe. IMAGE SOURCE REUTERS Image caption EU member states have sent defensive weapons to Ukraine but face demands for greater support But in the eyes of many Europeans Brussels became seen as a home for neo-liberalism rather than liberalism. A promoter of trade deals prioritising big business and a maker of dirty migrant deals (with Turkey for example) to keep refugees from reaching EU shores. A bloc that along with many national governments was perceived as helping banks instead of families after the 2008 economic crisis. An entity decades after the Second World War that had lost its vision mission and recognition as a force for peace in Europe. Populism nationalism and illiberalism became familiar faces in European politics as voters looked for a better fit. EU countries fell out over migration eurozone reform and more. Conspiracy theories flourished as trust in Brussels and traditional politicians waned. Strongman leaders like Hungary\s Viktor Orban Turkey\s Recep Erdogan America\s Donald Trump and Russia\s Vladimir Putin were increasingly admired. Then in 2020 the Covid pandemic prompted a reset. After an unedifying start Brussels was perceived as working in the public interest. Member states seemed more united opinion polls were approving. The EUs Foreign Policy Chief Josep Borrell has appealed to EU leaders to display the same drive and resolve shown in face of Covid when dealing with the Russia-Ukraine crisis and resulting challenges. This war on European soil has refocused EU minds as to what the bloc could - or should - stand for. Vladimir Putins assault on Ukraine is also seen by the EU majority as a geopolitical attack on European security as a whole. EPA The war in Ukraine is an immense trauma a human political humanitarian drama and its undoubtedly an element thatll lead to completely redefining the architecture of our Europe Emmanuel Macron French President But this two-day informal summit could well expose cracks in this new-found EU unity. All EU leaders fret about rising energy costs and the impact back home of Russia sanctions and possible counter sanctions. But they disagree on what to do about it. Some call for an EU-wide solution - that is new funds from Brussels. Others like Germany and the Netherlands say no. Emmanuel Macron is the host of the summit since France currently holds the rotating EU presidency. Hes long been a champion of a stronger more independent Europe weaning itself off food technology and energy imports and building up its own defence force to work alongside Nato. But the prospect of a European Army (under French command) remains an unlikely prospect. Instead EU countries will discuss better co-ordination and the pooling of military resources... while likely arguing over which nations should win the best contracts. Getty Images There is a war in Europe. My wish is for the EU to unleash its strength and continue to act in unity to ensure peace in Europe has a good perspective. That is what is at stake now Olaf Scholz (R) German Chancellor As for migration. two million Ukrainians have already fled the country. Depending on how long the misery and violence continue many more could arrive in the EU. Diplomats Ive spoken to predict that funding housing and relocating millions across different member states could yet prove difficult longer term. Right now though the scenes of suffering and loss in Ukraine mean emotions are running high amongst EU leaders. Their debate over whether Ukraines application for EU membership can be fast-tracked as a symbol of solidarity looks to be the most heated Versailles Palace will witness this week. War in Ukraine: More coverage LIVE: Latest updates from on the ground GERMANY: Putins war prompts Scholzs dramatic U-turn OCCUPIED CITY: We are not co-operating RUSSIA MOTHERS: How do I get my soldier son back? EXPLAINED: Why Putin has invaded Ukraine? IN DEPTH: Full coverage of the conflict]


Climate change: EU unveils plan to end reliance on Russian gas,The EU Commission outlines an ambitious roadmap to cut imports of Russian gas by two thirds in a year.,Climate change: EU unveils plan to end reliance on Russian gas By Matt McGrath Environment correspondent Published 8 March Share Related Topics Russia-Ukraine war IMAGE SOURCE NATHAN STIRK As countries scramble to reduce their reliance on Russias oil and gas in the wake of its invasion of Ukraine few places are as exposed as the European Union. The EU gets roughly 40% of its gas from Russia: According to figures from research group Transport & Environment this dependence costs around $118m a day. But moving with a speed few thought possible the EU has now laid out a strategy that could cut reliance on this fuel source by two thirds within a year. The REPowerEU plan aims to make Europe independent of Russian fossil fuels by 2030 but the initial efforts focus solely on gas. The roadmap essentially proposes finding alternative supplies of gas in the next few months and boosting energy efficiency while doubling down on greener sources of power in the medium to longer term. It\s hard bloody hard said EU Commission vice president Frans Timmermans. But it\s possible if we\re willing to go further and faster than we\ve done before. IMAGE SOURCE GETTY IMAGES Image caption Part of the Yamal pipeline that brings gas from Russia to Europe The Commissions new proposals will make it a legal requirement for EU countries to ensure they have a minimum level of gas storage. The aim is to have gas stocks at 90% of capacity by the Autumn up from around 30% now. Discussions are ongoing with existing gas suppliers including Norway Algeria and Azerbaijan to boost flows. The plan envisages ending reliance on all Russian fossil fuels well before 2030. In the short term gas should be sourced from the US and Africa while some countries may need to use more coal in the months ahead. The EU also proposes a massive ramping up of renewables biogas and hydrogen. Unite against climate change - Ukraine scientist World warned of irreversible climate impacts While carbon emissions may rise in the short term the longer-term aim is a speedier transition to sustainable sources. Another key focus in the coming months will be increased imports of Liquefied Natural Gas (LNG) from suppliers including the US Qatar and Australia. But with Germany announcing plans for two new LNG terminals to increase supplies some experts are worried that this could increase longer term dependency on fossil fuels. I think we\re living in a tricky time that there\s so much political pressure to make these energy policy decisions said Prof Paula Kivimaa from the Finnish Environment Institute and the University of Sussex. But we also must look beyond the next couple of years. If Germany builds new LNG infrastructure there is a risk that it kind of locks it in for the foreseeable future. As well as diversifying gas supplies the Commission also believes the reliance on Russia will be eased as there are new renewable energy projects due to come online. The EU says that countries should look to use the revenues raised from the Emissions Trading Scheme which have almost doubled since 2020 to pay for these green energy sources. But in the next few months dirtier energy sources like coal may also be needed. There is some capacity from the power sector to generate more electricity with coal and biofuels and there\s also some new wind and solar products coming online said Carlos Torres Diaz head of gas and power markets research at analysts Rystad Energy. IMAGE SOURCE GETTY IMAGES Image caption Rooftop solar power could meet a quarter of EU electricity needs So this could be a way of reducing some of the gas consumption as the power sector is the largest consumer of gas. This could be done within this year. Frans Timmermans recognised that for some countries it might make sense to switch to coal in the short term but this could bring its own difficulties. Europe gets around 30% of its coal from Russia. Alternative supplies from countries like South Africa and Columbia are not easily obtained. Any switch to coal would also rapidly boost carbon emissions a trend thats already well underway. We\ve already seen the emissions from coal increase last year because of an increase of 18% in coal power generation said Carlos Torres Diaz. So if this continues during 2022 emissions will continue to rise because coal power generation has more or less twice as much emissions as gas generation. The Commission document also says that renewable energy projects must be fast tracked and says there is huge potential in domestic rooftop solar power. Up to a quarter of the blocs electricity consumption could be generated from panels on homes farms and commercial building the Commission says. To reduce reliance on natural gas from whatever source the Commission is also calling for a huge ramp up in biogas which is made from agricultural and food waste. With the extra investment in renewables this could also lead to a significant increase in green hydrogen which can be made from wind and solar power. The Commission is now calling for a quadrupling of hydrogen use by 2030. They would have gravitated towards green hydrogen over the next couple of decades up to 2050 that sort of timescale said Mike Foster Chief Executive of the UK trade body Energy and Utilities Alliance. IMAGE SOURCE GETTY IMAGES Image caption A German biogas plant which generates methane from animal and food waste Actually this crisis has brought it to a head and you\re probably going to get decisions made in the 2020s to bring it all forward at least 10 years. There may well be some dissenting voices when EU leaders meet in Versailles later this week. They will all recognise that all these proposed changes will not come cheap. Campaigners say that Europes governments must ensure the very poorest are protected. In parallel with introducing sanctions a huge package of support must be deployed to ensure that they do not deepen Europe\s ongoing energy poverty crisis and that no one has to choose between heating and eating said Mike Davis from Global Witness who are calling for a full oil and gas embargo on Russia. The need for everyone to be able to afford to heat their home must come before worries about economic growth. The Commission will be encouraging countries to use a toolbox of measures to protect consumers including windfall taxes on the profits of energy companies. But while the poorest may receive some protection in the short term there will be added pain on the price front. I don\t see a simple way for to shield the consumers from the costs that all of this transition will imply said Carlos Torres Diaz from Rystad. Follow Matt on Twitter @mattmcgrathbbc. Related Topics Russia-Ukraine war COP26 Climate change]


Aled Hughes: Esgidau wedi eu gwneud a Dant y Llew!,Esgidiau wedi eu gwneud a Dant y Llew; Podlediad Sain Deall; a William Goscombe John,Unknown


New Europe,"The state of Europe, with a focus on EU applicant countries",Unknown


Europe's Choice,Allan Little looks at key moments and issues that brought the EU to the current crisis,Unknown


NI Protocol: Edwin Poots wants EU pressed on seeds importation rules,The agriculture minster wants more cereals and potatoes grown locally in response to the Ukraine war.,NI Protocol: Edwin Poots wants EU pressed on seeds importation rules By John Campbell BBC News NI Economics & Business Editor Published 10 March Share Related Topics Brexit IMAGE SOURCE PHOTOATTRACTIVE Image caption Northern Irelands agriculture minister wants more wheat barley and potatoes grown locally Agriculture Minister Edwin Poots has asked the UK government to press the EU to relax rules on importing agriculture seeds to Northern Ireland. Mr Poots says he wants farmers to grow more cereal crops and potatoes in response to the Ukraine war. Ukraine and Russia are major exporters of basic foodstuffs and the war has hit crop production driving up prices. The seeds trade comes under the Northern Ireland Protocol and involves an onerous import process. Mr Poots told the BBC: We\re looking at a situation where we\re going to have a shortage of wheat and barley and that will lead to all sorts of problems. So I want to see more wheat barley and potatoes grown in NI. You\ve grace periods on quite a number of things. I want grace periods on seeds and plants products. A simple guide to the Brexit border problem UK and EU determined to find durable solutions The NI Protocol and its economic impact The Ulster Farmers Union (UFU) has previously complained that new inspection and certification processes were limiting the varieties of seed available from Great Britain. The organisation has also said it was becoming uneconomical to order smaller quantities of seeds. Under the protocol there is an outright prohibition on moving seed potatoes from Great Britain to Northern Ireland. Northern Ireland produces relatively little cereal with agriculture more focused on livestock. IMAGE SOURCE REUTERS Image caption The Republic of Ireland imports about 5.5m tonnes of grain a year equivalent to 60% of supply Official figures suggest that in 2020 only about 1% of farms in Northern Ireland were classified as being predominately cereal producers. The total output of field crops was estimated at £62m whereas livestock output was estimated at £1.8bn. Earlier this week Irelands minister for agriculture Charlie McConalogue had called on farmers to grow more cereal crops. Ireland imports about 5.5m tonnes of grain a year equivalent to 60% of supply. Minister McConalogue said it was fortunate that Ireland was still early in the planting season providing the opportunity to grow more grain. However farm organisations have been lukewarm on the proposal. Tim Cullinan president of the Irish Farmers\ Association said: It is far from certain that asking all farmers to plant crops is the best use of the resources that are likely to be available to us.]


Formula 1: Russian driver Nikita Mazepin and father Dmitry sanctioned by EU,Ex-Haas driver Nikita Mazepin and his father Dmitry are added to a list of Russians sanctioned over the invasion of Ukraine.,]


Brexit: UK and EU 'still determined to find solutions to protocol',The joint committee met on Tuesday to discuss issues around the Northern Ireland Protocol.,Brexit: UK and EU still determined to find solutions to protocol By John Campbell BBC News NI Economics & Business Editor Published 8 March comments Comments Share Related Topics Brexit IMAGE SOURCE GETTY IMAGES The UK and EU said they remain determined to find durable solutions to the issues around the Northern Ireland Protocol. The two sides issued a joint statement after a meeting of senior officials. The negotiators met in a body known as the Specialised Committee. It deals with technical issues and can make recommendations to the lead negotiators UK Foreign Secretary Liz Truss and European Commission Vice-President Maroš Šefčovič. The statement said: Both parties underlined their ongoing determination to ensure that outstanding issues in the context of the protocol are addressed and durable solutions are found as soon as possible for the benefit of people and businesses in Northern Ireland. In addition the EU and the UK reiterated the importance of further engagement with business groups civil society and other stakeholders in Northern Ireland and committed to further joint engagements. Officials representing the NI Executive attended the meeting as part of the UK delegation. IMAGE SOURCE JOHANNA GERON/REUTERS Image caption British Foreign Secretary Liz Truss and European Commissioner in charge of Brexit negotiations Maroš Šefčovič The protocol is the Brexit deal which prevents a hard Irish border by keeping Northern Ireland inside the EUs single market for goods. That also creates a new trade border between Northern Ireland and the rest of the UK something the EU accepts is causing difficulties for many businesses. The EU has agreed in principle that GB goods which are going to stay in Northern Ireland should be subject to fewer checks and controls than those which are due to travel onwards to the Republic of Ireland and the wider EU. But there is still a big difference between the UK and EU about how that should be implemented and what should be considered a reasonable level of risk to the EU single market. The NI Protocol and its economic impact A simple guide to the Brexit border problem The joint committee previously met in late February. At that time Mrs Truss and Mr Šefčovič said they were determined that outstanding issues would be addressed. A senior EU official suggested that the talks would happen in a more discreet way in the run up to the Northern Ireland Assembly elections in May. It is not yet clear if or how the war in Ukraine will affect the negotiations. Mrs Truss and Mr Šefčovič have previously made a joint statement expressing a wish for a positive EU-UK relationship which would allow for co-operation on common global challenges. Last week Mrs Truss was a guest at an emergency meeting of EU foreign ministers in Brussels alongside the US secretary of state and Canadas foreign minister. However EU and UK sources have both played down the prospect that the changed environment could unlock rapid progress.]


"UK owes EU money over customs fraud, court rules",European judges say the tax authorities did not collect correct taxes on imports of undervalued Chinese clothing.,UK owes EU money over customs fraud court rules Published 8 March Share IMAGE SOURCE REUTERS The UK faces making a potentially hefty payment to the EU after its top court ruled it did too little to prevent fraud on imports of Chinese clothing. European judges said HMRC failed to pass on the correct amount of tax revenue to the EU on imports between 2011 and 2017. The European Commission took legal action in 2018 arguing it was owed €2.7bn (£2.4bn). The UK government said it would respond to the judgement in due course. The UK was accused of taking inadequate steps to prevent fraud after it was warned about the problem by the EUs watchdog Olaf in 2017. EU member states had been warned by Olaf about the risk of undervalued clothing and footwear coming from China via shell companies. EU seeks £2.4bn customs duties from UK MEPs back probe on unpaid UK tariffs A quick guide to whats in the Brexit deal In a ruling on Tuesday the European Court of Justice (ECJ) upheld the commissions claim the UK had not paid the correct tax revenue to the EU. However it did not agree with how the commission calculated what exactly it is owed. The commission will now have to recalculate a final claim. EU members have to pass on a share of the taxes that they collect on imports to the commission as part of their contribution to the EU budget. The BBC has asked the commission for a comment. A UK government spokesperson said: Throughout we\ve made the case that we took reasonable and proportionate steps to tackle the fraud in question and that the Commission vastly overstated the size and severity of the alleged fraud. The UK has always and continues to take customs fraud very seriously and evolves its response as new threats emerge. The UK cut formal ties with the EU in January 2021 following an 11-month transition period after it officially left the bloc. However the ECJ retains the power to make rulings over cases relating to how the UK applied EU law before Brexit took place.]


World Business Report: Vote to end EU golden passports for Russians,The European Parliament will vote on if Russians should qualify for golden passports.,Unknown


HARDtalk: Kadri Simson - EU Commissioner for Energy,"Stephen Sackur is in Brussels to speak to the EU Commissioner for Energy, Kadri Simson.",Unknown


Could EU weaponise energy in Russia crisis?,"After a series of seismic changes in Brussels because of the war in Ukraine, an energy revolution looms.",Could EU weaponise energy in Russia crisis? Katya Adler Europe editor @BBCkatyaadler on Twitter Published 7 March Share Related Topics Russia-Ukraine war IMAGE SOURCE REUTERS Image caption The Nord Stream 2 gas pipeline was an early casualty of Germanys change of heart over Russia You know that feeling when youre running downhill going so fast that you seem to lose control of your own feet? Thats where the EU appears to be at the moment. Crushing financial sanctions on Russia that hurt European business. Brussels purchasing and sending weapons to a non-EU country at war. Germany beefing up its military despite post-World War Two queasiness. Staunchly neutral Finland and Sweden thinking of joining Nato. The blocs asylum procedure pushed aside to accommodate fleeing Ukrainians in whats described as Europes biggest refugee crisis since 1945. Once dismissed as impossible - or at least hugely improbable - from one day to the next EU revolutions provoked by the Russia-Ukraine crisis have been happening thick and fast. The next seismic change bubbling in Brussels? A looming energy revolution provoked by a simple question: Whats the point of punitive financial sanctions if Vladimir Putins war chest is refilled on a daily basis with oil and gas revenues? The EU depends on Russia for 40% of its natural gas and a quarter of its oil imports. EU countries pay about €1bn a day to Moscow for those supplies according to Bruegel the Brussels-based think tank. The US - which is far less reliant on Russian energy supplies than Europe - says its considering banning Russian oil imports as part of its sanctions against the Kremlin. On Monday standing next to US Secretary of State Antony Blinken Lithuania\s foreign minister agreed. We cannot pay for oil and gas with Ukrainian blood he said. Price woes and the electorate Along with other eastern European Nato and EU members Lithuania views Vladimir Putin - with his ambitions to change Europes geopolitical order in Moscows favour - as an active security threat. The West must fight Russia with all means available said Lithuania\s president. To avoid World War Three. But other EU countries such as big powers Germany and Italy - far more reliant on Russian energy than most - feel more threatened by the prospect of skyrocketing energy prices that would surely follow any sanctions on Russian oil or gas imports. Energy prices are already painfully high across the continent. Until Russias attacks on Ukraine the majority of Germans supported Nord Stream 2 their new gas pipeline direct from Russia. The pipeline has been frozen as part of EU sanctions against Russia but Berlin fears public opinion could turn if Germans suddenly cant fill their cars with petrol or afford to heat their homes. Germanys Federation of Industries the BDI has warned that soaring prices could crush the EUs largest economy forcing factory and other German business closures with a rippling effect across the single market. IMAGE SOURCE GETTY IMAGES Image caption Anti-nuclear sentiment has always been strong in Germany Frances Emmanuel Macron is nervous too. He hopes to be re-elected president next month. The last time he was blamed for petrol price hikes in France it sparked months of massive street protests by the gilets jaunes the yellow jackets so-called because of the high-visibility vests they wore. So while on the world stage President Macron presents himself as the European champion of carbon neutrality energy prices are such a sensitive issue in France that he introduced €100 bonuses for the poorest voters this winter to mitigate fossil fuel prices as part of his re-election bid. Its notable too that French energy giant Total says its staying put in Russia for now despite the Kremlins onslaught against Ukraine while competitors BP and Shell have voluntarily pulled out. Ukraine needs EU action now So are energy sanctions against Russia just the latest example of an EU impossible that will suddenly become reality? The issue will be discussed in the European Parliament on Tuesday and among EU leaders at their Thursday summit. When I speak to EU naysayers they talk defensively not only about the dangers of domestic blowback but also potential aftershocks in the global energy market. At the moment we\re speaking with one voice alongside Latin America regarding Russian aggression one diplomat told me. But what would happen if the Argentine economy implodes as a result of energy price hikes and scarcity and the EU and the West is blamed for that? So for the moment the EU is clinging to what it views as safer ground. On Monday EU Commission chief Ursula von der Leyen said the bloc would be speeding up efforts to wean itself off Russian energy. These include: finding reliable alternative suppliers (such as Qatar and Azerbaijan) improving energy efficiency eg renovating buildings and using artificial intelligence to effectively manage the energy grid massive investment in renewables such as solar wind and hydrogen already planned under the European Green Deal. Russias actions in Ukraine mean Brussels now views the Climate Question as a question of security. Energy security. Germanys new chancellor took the worlds breath away a week ago by reversing his countrys defence policy sending weapons to Ukraine and announcing a €100bn investment in the German military. His finance minister has also announced a €200bn investment in renewable and alternative energy sources. Germanys need is acute as it has all but phased out nuclear energy as well as phasing out coal. But those plans for renewable energies alternative suppliers and a clean energy divorce from Russia will take time. Something Ukraine just does not have. War in Ukraine: More coverage LIVE: Latest updates from on the ground IN KYIV: Locals fear another Grozny or Aleppo ANALYSIS: Europe finally steps up EXPLAINED: Why Putin has invaded Ukraine? IN DEPTH: Full coverage of the conflict]


World Business Report: EU outlines Russia energy plan,The European Union has outlined a plan aimed at reducing its dependence on Russian energy,Unknown


A New Life in Europe: The Dhnie Family,One Syrian family’s perilous journey from living as refugees in Jordan to Europe.,Unknown


This Eurosceptic Isle,James Landale examines how Euroscepticism has become increasingly powerful in UK politics.,Unknown


Is the European Dream Over?,Bridget Kendall and guests look beyond the crisis in Greece to assess the future of Europe,Unknown


Ukraine invasion: EU shuts airspace to Russian planes,"Russian planes will now be unable to land in, take off from or fly over any EU nation.",Ukraine invasion: EU shuts airspace to Russian planes Published 27 February Share The EU has imposed a blanket flight ban on Russian planes the head of the European Commission Ursula von der Leyen has announced. We are shutting down EU airspace for Russian-owned Russian-registered or Russian-controlled aircraft she said. All such planes including the private jets of oligarchs will now be unable to land in take off from or fly over any EU nation. Russian planes have also been banned from UK airspace. Russias biggest airline Aeroflot said it would cancel all flights to European destinations until further notice in a retaliatory move on Sunday. Ahead of the decision European countries had been closing their airspace one by one. Germany said its ban would last three months. Departure boards at Moscows Domodedovo and Sheremetyevo airports showed dozens of cancellations on Sunday including flights to Paris Vienna and Kaliningrad. Russias S7 Airlines said on Facebook it would cancel flights to many of its European destinations until at least 13 March. Russia has been responding with tit-for-tat restrictions on countries banning its flights. The Commission president said that the EU was also going to ban Russia\s state-owned news outlets Sputnik and Russia Today widely seen as a mouthpiece for the Kremlin. We are developing tools to ban their toxic and harmful disinformation in Europe she said. Is Russias invasion going as expected? Zelensky: A president rising to the moment Miles of queues at borders to flee invasion The restrictions on flights will require Russian airlines to take circuitous routes resulting in longer flight times. Commercial airlines are also avoiding airspace around Ukraine Moldova and Belarus following Russias invasion. In the US Delta Air Lines said it would suspend a flight booking agreement with Russias Aeroflot. IMAGE SOURCE REUTERS Image caption All Russian-registered planes will be affected by the flight ban The UKs ban on Russian flights led Moscow to retaliate with a similar curb on British planes. Virgin Atlantic said avoiding Russia would add between 15 minutes and an hour to its flights between the UK and India and Pakistan. Australian airline Qantas said it would use a longer route for its direct flight between Darwin and London that does not overfly Russia. Russia attacks Ukraine: More coverage LIVE: Latest updates from on the ground THE BASICS: Why is Putin invading Ukraine? ZELENSKY: Comedian president rises to the moment DNIPRO: Terrified residents jolt into action PHOTOS: Ordinary lives turned upside down IMAGE SOURCE BBC What questions do you have about the Russian invasion of Ukraine? In some cases your question will be published displaying your name age and location as you provide it unless you state otherwise. Your contact details will never be published. Please ensure you have read our terms & conditions and privacy policy. Use this form to ask your question: 0/500 Your contact info I accept the Terms of Service Submit In some cases a selection of your comments and questions will be published displaying your name and location as you provide it unless you state otherwise. Your contact details will never be published. At no time should you endanger yourself or others take any unnecessary risks or infringe any laws. The BBC retains the right to select from these contributions based on editorial requirements and subject to online terms and conditions and BBC editorial guidelines. For more information about how the BBC handles your personal data see here. Made with Hearken | Terms of Service | Privacy Policy If you are reading this page and cant see the form you will need to visit the mobile version of the BBC website to submit your question or send them via email to YourQuestions@bbc.co.uk. Please include your name age and location with any question you send in.]


World Business Report: The EU imposes fresh economic sanctions on Russia,New economic sanctions against Russia were announced by the EU on Sunday.,Unknown


Grant Eustace - Absolute Discretion,1873: Arthur Vernet investigates a mystery around the Earl of Warminster's family home.,Unknown


Grant Eustace - The Salamander Chest,1870s England: Who is Alice Selwood’s father? Can her beloved Arthur help?,Unknown


Europop - The Neil Hannon Show,Neil Hannon adventures across the musical landscape of Europe.,Unknown


Scotland Beach Volleyball - Birmingham 2022 European regional qualifier,"Birmingham 2022 qualifier matches, watch live from Portobello Beach.",Unknown


FIFA Global Series: Fourth European qualifying leg - day two,Watch live coverage of the fourth European qualifying leg in the 2021 FIFA Global Series.,Unknown


FIFA Global Series: Fourth European qualifying leg - day one,Watch live coverage of the fourth European qualifying leg in the 2021 FIFA Global Series.,Unknown


Cities of Europe,Life in different European cities.,Unknown


Crouchy's Year-Late Euros: Live,Peter Crouch takes a look at the latest action from Euro 2020.,Unknown


Inside Europe: Ten Years of Turmoil,Europe's presidents and prime ministers reveal how they fought to preserve their union.,Unknown


Eurovision Song Contest,European song contest in which countries' songs are performed before a vote takes place.,Unknown


Black Music in Europe: A Hidden History,Clarke Peters uncovers the stories of black musicians in Europe.,Unknown


Network Europe,A round-up of events on the continent in partnership with Radio E,Unknown


A Question of Europe,A panel discussion as the 1998 European Summit gets under way,Unknown


The Rising Right in Europe,Why some populist movements are attracted to Christian symbols and values.,Unknown


Eurovision Calling,Scott Mills hosts your weekly Eurovision backstage pass  to The Eurovision Song Contest.,Unknown


Not the Biggest Hotel in Europe,"Hinkley power station gets the green light, and then the workers' accommodation goes up.",Unknown


Eastern Europeans in Brexitland,Gary Younge explores what Brexit means for Eastern Europeans living in the UK.,Unknown


Europeans - The Roots of Identity,Historian Margaret MacMillan explores what has really shaped Europeans' identity.,Unknown


Inglorious Isolation: A European's History of Britain,Continental Europeans give their views of Britain's relationship with their home country.,Unknown


Europe's Young Muslims,Can young people blend Islamic beliefs with western ideals?,Unknown


Europe: Strangers on My Doorstep,Series of programmes exploring migration in Europe,Unknown


Christmas in Eastern Europe,The new freedom to celebrate Christmas in East Europe following the fall of communism,Unknown


European Court Of Justice,Exploring the rules and decisions of The European Court of Justice,Unknown


The Rebirth of Europe,How the Marshall Plan rebuilt Europe out of the ruins of the Second World War,Unknown


A New Life in Europe,A family of Syrian migrants risks everything in a remarkable journey to Germany.,Unknown


Reading Europe,Five European writers explore how issues in their societies are reflected by novelists.,Unknown


Eureka,The scientists behind the breakthroughs,Unknown


The Birth of Europe,When and how Europe became organised states with an economic system,Unknown


Eurozone Finance Ministers Fail To Agree Deal to End Greek Crisis,An emergency summit of Eurozone leaders has been arranged for Monday.,Unknown


Letters from Europe,Personal reflections on the challenges facing Europe after events in France and elsewhere.,Unknown


Europe's Troublemakers,Lucy Ash profiles five controversial characters from different corners of the continent,Unknown


Europe Today Archive,"News, comment and reaction from across Europe",Unknown


How to Run Europe,Anne McElvoy explores the history of governing Europe across three eras,Unknown


Europe Moves East,"Allan Little looks at the changing dynamic of the European Union, as power heads east.",Unknown


Europe: Driving on the Right,Chris Bowlby looks at how the far right is influencing mainstream European politics,Unknown


2010: Space Odyssey to Europa,"Astronomer Paul Murdin asks if Jupiter's moon, Europa, might sustain biological life.",Unknown


The Eureka Years,Series exploring spectacular years in the history of science,Unknown

